updateDt,title,source,translated,remove_stopword,lemmatization
2018-05-10 00:00:00+00:00,"빅뱅 승리, 세계적인 DJ 앨런 워커 프로듀싱 곡에 피처링",ko,BIGBANG WINS THE WORLD DJ ALLAN WALKER PRODUCING SONG,`` Worships Desserts '' Men 's Denials `` Worning Concert Tickets '',"Big Bang Wins , Japan 's First Solo Tour ` ` a Amazing Solo Activity ''"
2018-05-11 00:00:00+00:00,"[투데이 연예톡톡] 방탄소년단, 봄 데이트하고 싶은 아이돌 1위 外",ko,"[Daily Yeong-Tok] Sejong-myeon, Sejong-myeon","Win , Burning Sun Facesitting ? How get United States","' round 3 ' Golsowon , BIGBANG Win Cute T - shot "" Flow cover Golsowon Yang """
2018-05-11 00:00:00+00:00,"[투데이 연예톡톡] 빅뱅 승리, 세계적 DJ와 '협업곡 발표'",ko,"[DAILY YEONG YE-TOK] BIGBANG WINS, WORLD DJ AND ‘COMMERCIAL SONG’",“ K-POP TICKET ” ABOUT US,"bigbang win , first solo tour confirm ... '' let us see ''"
2018-05-14 00:00:00+00:00,"선다방' 유인나 ""승리가 출연하고 싶다고"" 연예인들 사이서도 인기몰이",ko,"Sundae-bang' Yu-in or ""I want to appear"" is also popular among artists",Investigation Year Year Year Year Year Year Year,"bigbang win , large music festival ' a Nation ' solo first launch !"
2018-05-14 00:00:00+00:00,"`선다방` 유인나 ""승리가 나오고 싶다고... 연예인 특집하자""",ko,"""I want to come out of the sea"" or ""I want to come out... Let's see",Yang Min-Suk `` Social responsibility thumb ... share profit keep '',Warnerwon Kangdaniel rank no . 1 private brand plan 10 consecutive month
2018-05-17 00:00:00+00:00,"'믹스나인' 소녀팀 톱3 출신 박수민, 올해 걸그룹 데뷔",ko,"'Mix Nine' Girl Team Top 3 from Park So Min, debuted the girl group this year",Celebrity police caught ... Park Han-by-One Police Reference Survey,""" 3 year of FRIENDSHIP "" bigbang win x EXO sehoon , the FRIENDSHIP of the dead"
2018-05-18 00:00:00+00:00,"빅뱅 승리, 日 최대 음악 페스티벌 ‘에이네이션’ 솔로 첫 출연",ko,"BIGBANG wins, the largest music festival ‘A Nation’ solo first appeared","Actor Park Han-bye , 23 days police investigation received Yunmo gun `` Golf Song ''","` ` I ' m friend '' Big Bang Wins , Exo Sehun Woo Jung Selfie Public"
2018-05-18 00:00:00+00:00,"빅뱅 승리, 日 최대 음악 페스티벌 ‘에이네이션’ 솔로 첫 출연",ko,"BIGBANG wins, the largest music festival ‘A Nation’ solo first appeared","Investigation Police , `` Female police accident ''","bigbang win , summer festival ' a - nation 2018 ' solo first launch"
2018-05-18 00:00:00+00:00,"빅뱅 승리X엑소 세훈 ""친구된지 3년째, 너랑 나랑만 아는 우리사이""..'훈훈'",ko,"BIGBANG WINX EXO SEHOON ""THE 3RD YEAR OF FRIENDSHIP, WE'RE HERE FOR YOU..'HUN'","Kim Ki-bang Kim Huigyeong 's entertainment room , appeared hello","bigbang win , 日 max music festival solo first appearance "" ingi ing """
2018-05-18 00:00:00+00:00,"빅뱅 승리, 日 최대 음악 페스티벌 ‘에이네이션’ 솔로 첫 출격!",ko,"BIGBANG wins, the largest music festival ‘A Nation’ solo first launch!",Park Han-by-law Shin-min police investigation 'Safety ' Yunmo gun golf,"' Mix nine ' Girl Team Top 3 Park So Min , debut girl group year"
2018-05-18 00:00:00+00:00,"빅뱅 승리, 日 최대 음악 페스티벌 솔로 첫 출연 “인기 ing”",ko,"bigbang wins, 日 max music festival solo first appearance “ingi ing”",Investing safe safe way get police station,"bigbang WINX EXO sehoon ` ` the 3rd YEAR of FRIENDSHIP , we ' re here for you .. ' HUN '"
2018-05-18 00:00:00+00:00,"빅뱅 승리, 日 여름 페스티벌 ‘에이네이션(a-nation) 2018’ 솔로 첫 출격",ko,"bigbang wins, the summer festival ‘a-nation 2018’ solo first launch","I want know `` What women next men ? '' Lee Moon-ho , Lee Sung-hyeon","bigbang win , large music festival ' a Nation ' solo first appear"
2018-05-18 00:00:00+00:00,"""우리 친구에요"" 빅뱅 승리, 엑소 세훈과 우정 셀카 공개",ko,"""I'm a friend"" Big Bang Wins, Exo Sehun and Woo Jung Selfie Public",‘ I want know ’ Win birthday party=What 's new ? “ Business briefing ”,"bigbang win , large music festival ' a Nation ' solo first appear"
2018-05-18 00:00:00+00:00,"“친구된 지 3년” 빅뱅 승리X엑소 세훈, 막내들의 우정",ko,"“3 YEARS OF FRIENDSHIP” BIGBANG WINS X EXO SEHOON, THE FRIENDSHIP OF THE DEAD",“ I want know ’ big difference ”,` ` I want come sea '' ` ` I want come ... let us see
2018-05-19 00:00:00+00:00,"워너원 강다니엘, 10개월 연속 보이그룹 개인 브랜드평판 1위",ko,Warnerwon Kangdaniel ranked No. 1 in private brand plan for 10 consecutive months,"Park Han-bye , Yoon-mo Gun Kyung-hwan Kim Jong-hwan , police investigation reference",sundae - bang ' Yu - in ` ` I want appear '' also popular among artist
2018-05-19 00:00:00+00:00,"워너원 강다니엘, 보이그룹 개인 브랜드평판 1위...2위 박지훈, 3위 옹성우",ko,"Wannawon Kangdaniel, Boy Group’s private brand plan No. 1...2 Park Ji Hoon, 3rd Huong","YG ENTERTAINMENT , YANGMIN SEOK SEOK-JOO IN-HOUSE DIRECTOR","bigbang win , Choi Yeong - soo appear ' Moon Nam ' . the ' Moon Winsbee ' full"
2018-05-19 00:00:00+00:00,"""워너원 천하"" 강다니엘 박지훈 옹성우, 보이그룹 개인브랜드 평판 TOP3",ko,"""WANNAWON HEAVEN"" KANGDANIEL PARK JI HOON JOONG-WOO, BOY GROUP PERSONAL BRAND REPUTATION TOP3",YG YANG MIN-SEOK REPRESENTATIVE `` I WILL RECEIVE ALL INVESTIGATIONS '',"[ fn ★ british vocabulary ] tajina victory , hot ' mioo bird ' 20 % redolf"
2018-05-22 00:00:00+00:00,"워너원 강다니엘-박지훈-옹성우, 5월 보이그룹 개인 브랜드 상위권 싹쓸이",ko,"Wannawon Kangdaniel - Park Ji Hoon- Joong-woo, May Voice Group’s Top Brands",YG YANG MIN-SUK PRESIDENT 'S GENERAL REPORTER 'S MEETING `` PROMISE SHARE '',' Munuri Shrimp ' view rate 20 % good one - minute high - tech ?
2018-05-23 00:00:00+00:00,[MT리포트]콘텐츠부터 IPTV까지 韓 ICT '꽃놀이패' 쥔 넷플릭스,ko,[MT REPORT] CONTENTS FROM IPTV TO KOREAN ICT ‘FLOWER PLAY PACKAGE’,YG YANG MIN-SEOK REPRESENTATIVE `` ALL INVESTIGATIONS WILL BE RECEIVED '',[ Second League ] Netflix
2018-05-23 00:00:00+00:00,[MT리포트] '콘텐츠 공룡' 넷플릭스가 온다,ko,[MT REPORT] ‘CONTENT DINOSAUR’ NETFLIX COMES,YG YANG MIN-SUK `` SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN '',""" Mission "" win enjoy vacation abroad show "" the Blind Force "" .. ?"
2018-05-26 00:00:00+00:00,[씨줄날줄] ‘미디어 왕’ 넷플릭스/이순녀 논설위원,ko,[Cross-line] ‘Media King’ Netflix/Pure Women’s Editor,[ POTATO ] YG REPRESENTATIVE OF YANG MIN SEOK IN THE GENERAL ASSEMBLY,bigbang win luxurious Bali holiday ' beautiful our Cub '
2018-05-26 00:00:00+00:00,"빅뱅 승리, 입대 전 정규 1집 발매",ko,BIGBANG Wins 1st Album,< 포토 > 머 대 대 대 대 대 대,bigbang win ' MUN - week ' appear fix ? home
2018-05-27 00:00:00+00:00,빅뱅 승리 `미운 우리 새끼` 출격 `승츠비` 럭셔리 휴가 공개,ko,BIGBANG Wins ‘Beautiful of Our Cub’ Launched ‘Get’ Luxury Holidays,"WIN AGENCY YG YANGMIN SEOK , REPRESENTATIVE OF THE TYPE CONSUMPTION TAX DELU HUMP QUESTIONS","' misssion ' Big Bang Wins , deluxe ' Anniversary Daily ' public "" how catch low foam """
2018-05-27 00:00:00+00:00,"328개월 ‘승츠비’ 빅뱅 승리, 최연소 ‘미운 남의 새끼’ 출격",ko,"328 months ‘Winzbe’ BIGBANG Wins, Choi Yeong-so’s ‘Moon Nam’",< POSTO > YG ENTERTAINMENT SHAREHOLDERS ' MEETING,"bigbang Win , Choi Yeong - so ' Moonwoo Suk ' appear Luxury Bali Holiday ' Wolso '"
2018-05-27 00:00:00+00:00,"빅뱅 승리, 최연소 ‘미운 남의 새끼’로 등장..허세 넘치는 ‘위대한 승츠비’",ko,"BIGBANG Wins, Choi Yeong-soo appeared as a ‘Moon Nam’. The ‘Moon Winsbee’ that is full",YG YANG MIN-SEOK REPRESENTATIVE `` I WILL RECEIVE ALL INVESTIGATIONS '',"' MOONWOO SHRIMP ' , ' YOUNG & RECHI ' WIN x ' REFILL NIGHT ' , ' HUNG EXPLOSION ' . 1 minute"
2018-05-27 00:00:00+00:00,"빅뱅 승리, 최연소 ‘미운우리새끼’ 독거남 출연 럭셔리 발리 휴가 ‘폭소’",ko,"BIGBANG Win, Choi Yeong-so 'Moonwoo Suk' appeared Luxury Bali Holiday 'Wolso'","`` YG , Analyze Mimi vs SM JYP Adjustment Transition ''","328 month ' Winzbe ' bigbang win , Choi Yeong - so ' ' Moon Nam '"
2018-05-27 00:00:00+00:00,"'미우새' 빅뱅 승리, 호화로운 '독거 일상' 공개 ""어떻게 저런 폼을 잡냐""",ko,"‘Misssion’ Big Bang Wins, the Deluxe ‘Anniversary Daily’ Public “How do you catch a low foam”",YG YANG MIN-SUK `` SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN '',bigbang win 1st Album
2018-05-27 00:00:00+00:00,빅뱅 승리 ‘미운우리새끼’ 고정 출연? 본방사수 격려,ko,BIGBANG Wins ‘MUN-WEEK’ appeared fixed? Home,BIGBANG Wins 9 Women ’ Invited 100 Million Won Birthday Party,[ cross - line ] ' Media King ' Netflix / Pure Women ' Editor
2018-05-27 00:00:00+00:00,"빅뱅 승리, '미운 우리 새끼'에서 호화로운 발리 휴가 공개",ko,BIGBANG Wins a luxurious Bali holiday in ‘Beautiful of Our Cub’,Korean Traditional Music,[ MT REPORT ] ' CONTENT DINOSAUR ' NETFLIX COMES
2018-05-27 00:00:00+00:00,"‘미우새’ 승리, 해외서 휴가 즐기며 ‘회장님 포스’ 뽐내...母벤져스 반응은?",ko,“Mission” wins and enjoys vacations abroad and show “The Blind Force”..?,"Shawn affiliates , Dening Sun affiliates `` It 's hard refuse deal sudden ''",[ MT REPORT ] content from IPTV to KOREAN ICT ' FLOWER play PACKAGE '
2018-05-27 00:00:00+00:00,[설왕설래] 넷플릭스 공습,ko,[Second League] Netflix,Kim Jong Un Kim Jong Un Kim,"Wannawon Kangdaniel - Park Ji Hoon- Joong - woo , May Voice Group ' Top Brands"
2018-05-28 00:00:00+00:00,'미운우리새끼' 시청률 20% 고공행진 최고의 1분은?,ko,'Munuri Shrimp' viewing rate 20% is the best one-minute high-tech?,"Police “ Restaurant , Overseas Cocain Dosing ”","[ today yeongdeok ] Yang Hyun - Suk , BIGBANG Win - BlackPINK Launch"
2018-05-28 00:00:00+00:00,"[fn★성적표] 태진아부터 승리까지, 핫한 ‘미우새’ 20% 재돌파",ko,"[fn★british vocabulary] from tajina to victory, hot ‘mioo bird’ 20% redolf","[ Special Stock ] Wage Entertainment , Taxation Taxation","[ secretary rate now ] ' missae ' TAEJINA SA YURI WIN ACTIVE , 20 % re - entry"
2018-05-28 00:00:00+00:00,"'미운우리새끼', '영앤리치' 승리X'리필박' 박수홍 '흥 폭발'..최고의 1분",ko,"‘MOONWOO SHRIMP’, ‘YOUNG&RECHI’ WIN X ‘REFILL NIGHT’, ‘HUNG EXPLOSION’. 1 MINUTE","Copyright ( C ) 2010 - 2018 SQUARE ENIX CO. , LTD. All Rights Reserved","' MISSSEY ' WINX NIGHT SUH HONG , YEON & LEE CHEE - RYE - NIGHT performance 23.9 %"
2018-05-28 00:00:00+00:00,[이시각 연예스포츠 핫뉴스] 서정희 딸 서동주 이소연 이혼 방탄소년단 빌보드 차트 1위 이선희 집공개 정해인 센터 논란 등,ko,[Ishigaki Sports Hot News] Seo Jeonghui daughter Seo Dong-ju Lee Soyeon divorce bunker Billboard chart No. 1 Lee Sunhui Poong Jeonghae Center Nonlan etc,Yang Min-Suk `` Social responsibility thumb ... share profit keep '',bigbang win ' Beautiful our Cub ' launch ' get ' Luxury Holidays
2018-05-28 00:00:00+00:00,"[시청률NOW] '미우새' 태진아 사유리 승리 활약, 20%대 재입성",ko,"[SECRETARY RATE NOW] ‘MISSAE’ TAEJINA SA YURI WIN ACTIVE, 20% RE-ENTRY",YG YANG MIN-SUK `` SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN '',"Wannawon Kangdaniel , Boy Group ' private brand plan no . 1 ... 2 Park Ji Hoon , 3rd Huong"
2018-05-28 00:00:00+00:00,"[투데이 연예톡톡] 양현석, 빅뱅 승리-블랙핑크 출격 예고",ko,"[Today Yeongdeok] Yang Hyun-Suk, BIGBANG Win-BlackPINK Launch",YG YANG MIN-SUK `` SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN-SEUN '',"` ` WANNAWON HEAVEN '' KANGDANIEL PARK JI HOON JOONG - WOO , BOY GROUP personal BRAND REPUTATION TOP3"
2018-05-28 00:00:00+00:00,"'미우새' 승리X박수홍, 영앤리치 리필박 활약에 시청률 23.9%",ko,"‘MISSSEY’ WINX NIGHT SUH HONG, YEON & LEE CHEE-RYE-NIGHT PERFORMANCE 23.9%","`` You punish sexually '' - Nordic model , works",[ Ishigaki Sports Hot News ] Seo Jeonghui daughter Seo Dong - ju Lee Soyeon divorce bunker Billboard chart no . 1 Lee Sunhui Poong Jeonghae Center Nonlan etc
2018-05-30 00:00:00+00:00,"승리, 7월 초 솔로 컴백 ""예상 뛰어넘는 스타일""",ko,"Victory, early July solo comeback ""extreme jumping style""",Na Kyung-won `` Economic Improvement ? Do Dae-cheol Which country statistics see '',bigbang win first solo concert Jangchung Gymnasium August
2018-05-30 00:00:00+00:00,"빅뱅 승리 ""예상 뛰어넘는 스타일 나올 것"" 컴백 자신감",ko,"BIGBANG Wins ""Which Style Will Be Better"" Comeback Trust",й self judgment ? What police officer ? 靑,"' misssion ' win , "" the Life Genre Cellulose "" Park Suh Hong , Bali"
2018-06-01 00:00:00+00:00,"빅뱅 승리, 박수홍과 친분 인증샷 3일 '미우새' 활약 예고",ko,"BIGBANG Wins, Park Suh Hong and Min-Hyun’s three-day ‘Misssae’",Celebrity Advertisement Sororority Sorority Sority Sority Sority,"' Ballium ' Music Suhyeon , first greet audible person ' Ball ' Kim Ki - bang Kim Huigyeong '"
2018-06-01 00:00:00+00:00,"악동뮤지션 수현, ‘볼륨을 높여요’ DJ 출격...‘빅뱅 승리 지원사격’",ko,‘THE BIG BANG VICTORY’,"`` Hat Signal '' Songda , `` No club killing '' wins comment","bigbang WIN , YGX ceo copyright ( C ) JINRO CO . , LTD . all right RESERVED"
2018-06-01 00:00:00+00:00,"악동뮤지션 수현, KBS FM`볼륨을 높여요` 새DJ...빅뱅 승리 첫 게스트",ko,THE FIRST GUEST OF THE BIGBANG WIN,3 months Victory Award,"the first broadcast BIGBANG win appear 4th day come musician , ' have ball '"
2018-06-01 00:00:00+00:00,"악뮤 수현, ‘볼륨을 높여요’ 오는 4일 첫 방송 빅뱅 승리 출연",ko,"The first broadcast BIGBANG win appeared on the 4th day of the coming of the musician, ‘Have the ball’","BURNING SUN MD ( CLUB SALES REPRESENTATIVE ) ‘ ANA ’ DRUG PROFESSION , DISTRIBUTION","Kim Ki - bang Kim Huigyeong 's entertainment room , appear hello"
2018-06-01 00:00:00+00:00,"악뮤 수현, 4일 ‘볼륨을 높여요’ 첫방 빅뱅 승리 김새론 김보라 게스트",ko,"Kim Ki-bang Kim Huigyeong's entertainment room, appeared hello","[ Program ] Boarding , BIGBANG Wins ‘ Common Song ’ Decision","' misss ' win , "" I put son like "" balinese Villa"
2018-06-03 00:00:00+00:00,"'미우새' 승리, 풀빌라로 박수홍 초대 ""진짜 셀럽의 삶""",ko,"‘Misssion’ wins, “The Life of the Genre Cellulose” in the Park Suh Hong, Bali",3 months Victory Award,the FIRST guest of the BIGBANG win
2018-06-03 00:00:00+00:00,"‘미우새’ 승리, 발리 풀빌라에 박수홍 초대 “너 같은 아들을 뒀어야 했다”",ko,"‘Misss’ wins, “I had to put my son like you” in the Balinese Villa","KOREA TAX OFFICE , WIN FORMER VICE PRESIDENT , YG SEMU-KYUNG , YANGHYEON-SUK-SILSO-YU CLUB ALSO DECEASED","victory , early July solo comeback ` ` extreme jumping style ''"
2018-06-04 00:00:00+00:00,"빅뱅 승리, 8월 장충체육관서 첫 단독콘서트 개최 ‘승승장구’",ko,BIGBANG Wins the first solo concert at the Jangchung Gymnasium in August,"Police , 'Safety ' Yoon Gun Kyung Account Communication Swift Officer Enforcement Attorney Incorporation","bigbang win , come August Concert Hall"
2018-06-04 00:00:00+00:00,"빅뱅 승리, YGX 대표 됐다 양현석 SNS로 명함공개",ko,"BIGBANG WIN, YGX CEO COPYRIGHT(C) JINRO CO., LTD. ALL RIGHTS RESERVED",'GWANGJANG GOLF CONVERSATION ' PARK HAN-BYE SNS `` GWANGJANG NAE REAL GET OFF AT HAEUNDAE '' DO YOU WANT TO ENTER A PRIVATE EXPLOSION ?,bigbang win first solo concert ' 12 year '
2018-06-04 00:00:00+00:00,"'볼륨' 악뮤 수현, 청취자에 첫 인사 '축하 사절단' 김새론 김보라 승리",ko,"'Ballium' Music Suhyeon, the first greeting on the audible person 'Ball' Kim Ki-bang Kim Huigyeong'","Police , 'Gyeonggi Gunjang ' Yoon Gun Kyung Hwan Hwan Hwan Hwan Hwan Hwan Hwan Hwan Hwan Hwan Hwan",bigbang win first solo concert hold today ( 5 day ) oktion ticket fan club showcase
2018-06-04 00:00:00+00:00,"'악뮤' 수현, '볼륨을 높여요' DJ 첫 선 승리 김새론 김보라 특별출연",ko,"'DOMMU' SUHYEON, 'HAVE SCALE' DJ FIRST-LINE VICTORY KIM SARON KIM BORA SPECIAL RELEASE","INVESTIGATION OF THE REPUBLIC OF KOREA , INVESTIGATION OF INVESTIGATION OF THE REPUBLIC OF KOREA","bigbang win , Park Suh Hong Min - Hyun ' three - day ' Misssae '"
2018-06-04 00:00:00+00:00,"악동뮤지션 수현, 오늘(4일) ‘볼륨’ DJ 데뷔 (ft. 승리 김새론)",ko,"Musical music, today(4 days) ‘Volume’ DJ debut (ft.) Winnie Kim",Copyright ( c ) 2014 . SHINSEGAE . All Rights Reserved,bigbang win ` ` which style will be well '' Comeback Trust
2018-06-04 00:00:00+00:00,지키려는 자와 바꾸려는 자의 대충돌,ko,     ,YG ENTERTAINMENT 100 NATIONAL TAX OFFICE,' the BIG BANG victory '
2018-06-04 00:00:00+00:00,"'악뮤' 수현의 '볼륨을 높여요', 4일 첫방",ko,The first room on the 4th day of the 'Godmuseum',"Police , `` Squirt Debt '' Yoon General Enforcement","bigbang win , first solo concert "" Exclusive Artists not Big Bang Business """
2018-06-05 00:00:00+00:00,"빅뱅 승리, 첫 단독 콘서트 개최 ‘솔로 아티스트’로 출격",ko,BIGBANG Wins the first solo concert with ‘Solo Artist’,"`` Safety '' Application total landing landings , foreign residents , etc","musical music , today ( 4 day ) ' volume ' DJ debut ( ft . ) Winnie Kim"
2018-06-05 00:00:00+00:00,"빅뱅 승리, 데뷔 12년만에 첫 단독 콘서트 개최..오는 8월 4일 5일 확정",ko,"BIGBANG Wins the first solo concert for the debut of 12 years..Oiled on August 4th, 5th",Park Han-by-law revealed entrance husband commentary `` It 's much possible '',
2018-06-05 00:00:00+00:00,양현석 “빅뱅 승리 단독 콘서트” 개츠비 안 부러운 ‘더 그뤠잇 승리’,ko,“Big Bang Wins Solo Concert” Gatsby’s Blessed ‘The Greatest Win’,"Police , 'Safety ' Yoon Gun Kyung Account Communication Swift Officer Enforcement Attorney Incorporation",the first room 4th day ' Godmuseum '
2018-06-05 00:00:00+00:00,"빅뱅 승리, 데뷔 12년 만에 첫 단독 콘서트 개최",ko,BIGBANG Wins first solo concert in 12 years of debut,"Police , 'Pigment ' , 'Pigment ' , 'Pigment ' , 'Pigment '","bigbang win first solo concert debut 12 year .. oil August 4th , 5th"
2018-06-05 00:00:00+00:00,"빅뱅 승리, 첫 단독 콘서트 개최 “빅뱅 사업가 아닌 솔로 아티스트”",ko,"BIGBANG Wins, the first solo concert “Exclusive Artists Not Big Bang Business”",'Sufficient ' Yoon General Enforcement Officer Yeo-do Migration,bigbang win first solo concert ' Solo Artist '
