title,updateDt,source,translated,remove_stopword,lemmatization
Prosecutors Rest Case After Weeks of Sexual Abuse Testimony,2021-09-20 04:00:00+00:00,en,Prosecutors Rest Case After Weeks of Sexual Abuse Testimony,What happen R. Kelly ’ music ? Inside push deplatform abusive artists,Reuters Entertainment News Summary
Prosecutors rest case against R. Kelly after month of testimony,2021-09-20 07:00:00+00:00,en,Prosecutors rest case against R. Kelly after month of testimony,Where R. Kelly ’ Sex Crimes Trial Stands Ahead New York Verdict,Azriel Clary say R. Kelly tell they what to say in Gayle King Interview
Prosecutors rest case against R. Kelly after month of testimony,2021-09-20 07:00:00+00:00,en,Prosecutors rest case against R. Kelly after month of testimony,R Kelly Verdict : When Is Singer 's Sentence Hearing ?,prosecutor wrap R Kelly sex traffic trial move next stage
R Kelly Prosecutors Rest; Defense Calls on Singer's Allies,2021-09-20 15:48:10+00:00,en,R Kelly Prosecutors Rest; Defense Calls on Singer's Allies,USA : Singer R. Kelly guilty abuse process,R. Kelly trial near end singer 's lawyer defend sex abuse claim
"After nearly a month of testimony, prosecutors rest their case against R. Kelly",2021-09-20 15:59:00+00:00,en,"After nearly a month of testimony, prosecutors rest their case against R. Kelly",R. Kelly 's Chicago Trial Date Set,R. Kelly say People go ' miss ' after Teen threaten Sue : witness
Prosecutors wrap up as R Kelly trial moves into next stage,2021-09-20 16:15:12+00:00,en,Prosecutors wrap up as R Kelly trial moves into next stage,Convicted : R. Kelly found guilty sex trafficking trial,Mia Farrow Co. : ` ` forever a crawler '' : reaction R. Kelly 's Guilt
Prosecutors wrap up as R Kelly trial moves into next stage,2021-09-20 16:15:26+00:00,en,Prosecutors wrap up as R Kelly trial moves into next stage,Trial : Is Kelly guilty sexual abuse ? Jury deliberates,R. Kelly ' ex admits previously lie ' everything '
Prosecutors wrap up as R Kelly trial moves into next stage,2021-09-20 16:18:00+00:00,en,Prosecutors in R. Kelly Case Rest After 5 Weeks of Searing Testimony,Sexual abuse minors : Guilty ! Jury falls judgment R. Kelly,R. Kelly convict extortion sexual trafficking
Prosecutors in R. Kelly Case Rest After 5 Weeks of Searing Testimony,2021-09-20 16:21:14+00:00,en,Prosecutors wrap up as R Kelly trial moves into next stage,These reactions debt R. Kelly,Jury Deliberates R. Kelly Trial
R Kelly: prosecutors rest case after dozens testify in sex trafficking trial,2021-09-20 17:15:58+00:00,en,R Kelly: prosecutors rest case after dozens testify in sex trafficking trial,Fat Joe Ja Rule Excluded Any Songs Written R. Kelly Their Verzus Battle,R. Kelly 's assistant Diana Copeland deny recruit woman
Prosecutors rest case against R. Kelly after month of testimony,2021-09-20 18:04:43+00:00,en,Prosecutors rest case against R. Kelly after month of testimony,R. Kelly : What Does Racketeering Mean ?,R. Kelly Verdict : how will it impact Music Industry ?
Nach rund 5 Wochen mit 45 Zeugenaussagen: Staatsanwaltschaft schließt im Prozess gegen R. Kelly Plädoyer ab,2021-09-20 18:58:10+00:00,en,Prosecutors rest case against R. Kelly after month of testimony,R. Kelly convicted scheme lure women underage girls sex,R. Kelly 's fate jury 's hand sex traffic trial
Prosecutors rest case against R. Kelly after month of testimony,2021-09-20 19:38:56+00:00,en,R. Kelly's Attorneys Begin Arguments After Weeks of Testimony by Prosecution's Witnesses,Lawyers Victims : These reactions R. Kelly 's guilt,reaction R. Kelly 's guilt : ` ` we get justice today ''
R. Kelly's Attorneys Begin Arguments After Weeks of Testimony by Prosecution's Witnesses,2021-09-20 20:02:18+00:00,en,Prosecutors wrap up as R Kelly sex trafficking trial moves to next stage,"The victims R. Kelly relieved : `` Today , I made history ''",prosecutor rest Case after Weeks Sexual Abuse Testimony
Prosecutors wrap up as R Kelly sex trafficking trial moves to next stage,2021-09-20 20:33:00+00:00,de,After about 5 weeks with 45 testimonials: Prosecutor's office closes to R. Kelly Plädoyer,Fat Joe Ja Rule Excluded Any Songs Written R. Kelly Their Verzus Battle,Dismantling Superstar : R. Kelly court month
Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,2021-09-21 04:59:17+00:00,en,Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,Singer R. Kelly found guilty sexual trafficking abuse,after 5 week 45 testimonial : Prosecutor 's office close R. Kelly Plädoyer
Acusação conclui apresentação de caso no julgamento de tráfico sexual de R. Kelly,2021-09-21 06:17:22+00:00,en,London On Da Track's Mom Testifies That R. Kelly Once Threatened Her,American singer R. Kelly convicted sexual crimes,"Entertainment News Roundup : R. Kelly 's fate jury 's hand sex trafficking trial ; Britney Spears ' call text monitor , new documentary say"
Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,2021-09-21 13:01:38+00:00,en,Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,Abuse process : R. Kelly spoken guilty,R & B superstar R. Kelly convict sex trafficking trial
London On Da Track's Mom Testifies That R. Kelly Once Threatened Her,2021-09-21 13:38:14+00:00,pt,Accusation concludes case presentation at R. Kelly's sexual trafficking trial,singer R. Kelly convicted ...,R & B star R Kelly find guilty sex trafficking trial
R. Kelly's legal team brings witnesses who say they never saw abuse by the singer,2021-09-21 16:00:00+00:00,en,R. Kelly's legal team brings witnesses who say they never saw abuse by the singer,The final pleas case R. Kelly held .,R Kelly ' sex trafficking conviction increase income
R. Kelly's legal team brings witnesses who say they never saw abuse by the singer,2021-09-21 16:00:00+00:00,en,R. Kelly's legal team brings witnesses who say they never saw abuse by the singer,R. Kelly Trial : Live Updates,R. Kelly Verdict ' would not have happen ' without Black woman
"Prosecution Rests, Messy Defense Case Begins",2021-09-21 17:40:00+00:00,en,"Prosecution Rests, Messy Defense Case Begins",YouTube shuts two R. Kelly channels following singer 's conviction,R. Kelly aid network complicity - common workplace abuse - enable crime go decade
R. Kelly trial nears end as singer's lawyers defend against sex abuse claims,2021-09-21 18:20:00+00:00,en,R. Kelly trial nears end as singer's lawyers defend against sex abuse claims,R. Kelly : Guilty rafting sexual abuse R & B singer,prosecutor rest case R. Kelly month testimony
Lawyer: R. Kelly unlikely to take stand in trafficking trial,2021-09-21 18:34:36+00:00,en,Lawyer: R. Kelly unlikely to take stand in trafficking trial,R Kelly convicted sex trafficking trial,R. Kelly : entenda caso cantor condemn sex trafficking scheme
Lawyer: R. Kelly unlikely to take stand in trafficking trial,2021-09-21 18:34:49+00:00,en,Lawyer: R. Kelly unlikely to take stand in trafficking trial,Jurors begin deliberations R Kelly sex trafficking trial,not fault capitalism R. Kelly intervene child
"R. Kelly wil niet getuigen in misbruikzaak: ’Nee, mevrouw’",2021-09-21 18:38:00+00:00,en,Entertainment News Roundup: R. Kelly trial nears end as singer's lawyers defend against sex abuse claims; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,"R. Kelly , found guilty . Could locked life . The horrible acts committed 20 years",US singer R. Kelly guilty spoken : abuse process - long imprisonment threaten
Entertainment News Roundup: R. Kelly trial nears end as singer's lawyers defend against sex abuse claims; Pianist Beisembayev 'on cloud nine' after winning Leeds competition and more,2021-09-21 21:00:36+00:00,en,R. Kelly unlikely to take witness stand as sex crimes trial nears end,"R. Kelly still popular Spotify , TikTok despite verdict : 'Any publicity good publicity '",former assistant r Kelly testify sexual abuse case
R. Kelly unlikely to take witness stand as sex crimes trial nears end,2021-09-21 21:22:43+00:00,nl,"R. Kelly won't testify in abuse: No, Ms. O'Brien",Gospel Singer Kelly Price Reported Missing Georgia,R. Kelly ' album sale rocket 500pc sex - traffic conviction
Closing arguments under way in R Kelly sex trafficking trial,2021-09-21 23:00:00+00:00,en,Closing arguments under way in R Kelly sex trafficking trial,YouTube shuts two R. Kelly channels singer 's conviction,"be case R. Kelly , Larry Nassar Prince Andrew ' win ' # MeToo ?"
R. Kelly Defense Witness Asks Judge To Play His Demo Reel: Report,2021-09-22 01:28:31+00:00,en,R. Kelly Defense Witness Asks Judge To Play His Demo Reel: Report,"R. Kelly found guilty charges sex trafficking trial , faces 10 years life jail",a Jury convict R. Kelly ; will his Music Face consequence ?
"R Kelly unlikely to testify in sex-trafficking trial, claims singer's lawyer",2021-09-22 03:58:20+00:00,en,"R Kelly unlikely to testify in sex-trafficking trial, claims singer's lawyer",YouTube deletes channels convicted singer R. Kelly,R & B superstar R. Kelly find guilty count sex trafficking trial NYC
R. Kelly Unlikely to Take Stand In Sex-Trafficking Trial: Lawyer,2021-09-22 04:00:00+00:00,en,R. Kelly Unlikely to Take Stand In Sex-Trafficking Trial: Lawyer,singer R. Kelly convicted ...,"Faith Rodgers R. Kelly Verdict , ' childish ' behavior"
Witnesses Say They Never Saw Him Abuse Anyone,2021-09-22 04:00:00+00:00,en,Witnesses Say They Never Saw Him Abuse Anyone,"R. Kelly still popular Spotify , TikTok despite verdict : 'Any publicity good publicity '",R. Kelly 's former assistant depose singer 's sexual activity
R. Kelly decides not to testify in sex trafficking trial,2021-09-22 04:00:00+00:00,en,R. Kelly decides not to testify in sex trafficking trial,Rape R. Kelly found guilty sexual trafficking extortion,"R. Kelly will not testify abuse : no , Ms. O'Brien"
R. Kelly Trial Closing Arguments Begin,2021-09-22 04:00:00+00:00,en,R. Kelly Trial Closing Arguments Begin,R. Kelly : Convicted trafficking sexual abuse women children,closing argument begin R. Kelly decline testify sex traffic trial
Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Tom Hanks hails 'magical art' of movies at new LA film museum and more,2021-09-22 04:58:19+00:00,en,Entertainment News Roundup: Prosecutors rest case against R. Kelly after month of testimony; Tom Hanks hails 'magical art' of movies at new LA film museum and more,Reporters R. Kelly 's Trial Conviction,R. Kelly convict extortion sexual trafficking woman minor
'NO MA'AM': R. Kelly decides not to testify in sex trafficking trial,2021-09-22 07:00:00+00:00,en,'NO MA'AM': R. Kelly decides not to testify in sex trafficking trial,R. Kelly found guilty racketeering sex trafficking case,"Azriel Clary R. Kelly Verdict , CBS Interview WATCH"
"R. Kelly hid crimes in 'plain sight,' prosecutor says near end of sex trafficking trial",2021-09-22 07:00:00+00:00,en,"R. Kelly hid crimes in 'plain sight,' prosecutor says near end of sex trafficking trial",Entertainment News Roundup : Prosecutors rest case R. Kelly month testimony ; Tom Hanks hails 'magical art ' movies new LA film museum,reporter R. Kelly 's Trial Conviction
Entertainment News Roundup: Tom Hanks hails 'magical art' of movies at new LA film museum; R. Kelly trial nears end as singer's lawyers defend against sex abuse claims and more,2021-09-22 13:03:27+00:00,en,Entertainment News Roundup: Tom Hanks hails 'magical art' of movies at new LA film museum; R. Kelly trial nears end as singer's lawyers defend against sex abuse claims and more,R. Kelly 's YouTube Channels Have Been Removed,R. Kelly jury begin deliberation phase
R. Kelly says he won't testify at his sex trafficking trial,2021-09-22 15:21:00+00:00,en,R. Kelly says he won't testify at his sex trafficking trial,A . Is Kelly guilty sexual abuse ? Jury deliberates,"inside twisted mind R Kelly , vile predator rape kid , hold sex slave & make call ' daddy '"
R. Kelly says he won't testify at his sex trafficking trial,2021-09-22 15:21:24+00:00,en,R. Kelly says he won't testify at his sex trafficking trial,R. Kelly found guilty charges sex trafficking trial,R. Kelly unlikely take witness stand sex crime trial near end
R. Kelly says he won't testify at his sex trafficking trial,2021-09-22 15:21:39+00:00,en,R. Kelly says he won't testify at his sex trafficking trial,"Entertainment News Roundup : R. Kelly 's fate jury 's hands sex trafficking trial ; Kenya film board bans gay documentary , calling `` affront ''","U.S.A. - single request trial R. Kelly , sexual ` ` predator ''"
R. Kelly will not testify in his sex-crime trial,2021-09-22 15:49:14+00:00,en,R. Kelly will not testify in his sex-crime trial,The deliberations resume Monday,R. Kelly ' lawyer attack his Accusers . it backfire .
R. Kelly bevestigt niet te getuigen tijdens misbruikzaak,2021-09-22 16:21:32+00:00,en,Live Updates: Closing Arguments Set to Begin in Trial of R. Kelly,Entertainment News Roundup : Never released John Lennon recording auctioned Copenhagen ; Tony Awards ceremony slumps 2.6 million low television,# MeToo : abuse process : R. Kelly want testify
Live Updates: Closing Arguments Set to Begin in Trial of R. Kelly,2021-09-22 17:01:36+00:00,nl,R. Kelly confirms he's not testifying during abusing,R & B superstar R. Kelly convicted sex trafficking trial ; faces 20 years prison,"R. Kelly will not testify during Trial , Lawyer say"
R. Kelly says he won't testify at his sex trafficking trial,2021-09-22 17:32:47+00:00,en,R. Kelly says he won't testify at his sex trafficking trial,R Kelly convicted racketeering sex-trafficking charges graphic trial,United States : singer R. Kelly convict sexual crime
R. Kelly decide não depor em julgamento de tráfico sexual,2021-09-22 17:54:40+00:00,pt,R. Kelly decides not to testify on sexual trafficking trial,"R. Kelly guilty charges , including sexual abuse trafficking",R. Kelly find guilty sex trafficking trial decade sexual misconduct allegation
R. Kelly Employee Calls Singer 'Chivalrous' to Girlfriends During Trial Testimony,2021-09-22 18:34:19+00:00,en,R. Kelly Employee Calls Singer 'Chivalrous' to Girlfriends During Trial Testimony,Chuck D Accused Of Defending R. Kelly With Ike Turner & Rick James Examples,R. Kelly ' YouTube Channels be terminate
#MeToo: Missbrauchsprozess: R. Kelly will nicht aussagen,2021-09-22 18:48:37+00:00,en,"Prosecution unveils R. Kelly's 'decades of lies, manipulation, abuse' in closing arguments","Singer R. Kelly found guilty organized crime , abuse sexual trafficking","R. Kelly completely ruin , become laugh stock web"
"Prosecution unveils R. Kelly's 'decades of lies, manipulation, abuse' in closing arguments",2021-09-22 19:00:00+00:00,en,Closing arguments begin after R. Kelly declines to testify at sex trafficking trial,"Singing trial American singer R. Kelly , sexual `` predator ''","u.s.a. : distinguished request trial R. Kelly , sexual ` ` predator ''"
